dia_semana,data,hora,umidade_solo,umidade_ambiente,temperatura,volume_agua
Sábado,2023-09-30,01:14:00,101,56,24.2,0.0
Sábado,2023-09-30,01:24:00,101,56,24.2,0.0
Sábado,2023-09-30,01:34:00,101,56,24.2,0.0
Sábado,2023-09-30,01:44:00,101,56,24.2,0.0
Sábado,2023-09-30,01:55:00,101,56,24.2,0.0
Sábado,2023-09-30,02:05:00,101,56,24.1,0.0
Sábado,2023-09-30,02:15:00,101,56,24.1,0.0
Sábado,2023-09-30,02:25:00,101,56,24.1,0.0
Sábado,2023-09-30,02:35:00,101,56,24.1,0.0
Sábado,2023-09-30,02:45:00,101,56,24.1,0.0
Sábado,2023-09-30,02:55:00,101,56,24.0,0.0
Sábado,2023-09-30,03:05:00,100,56,24.0,0.0
Sábado,2023-09-30,03:15:00,101,56,24.0,0.0
Sábado,2023-09-30,03:25:00,101,56,24.0,0.0
Sábado,2023-09-30,03:35:00,101,56,23.9,0.0
Sábado,2023-09-30,03:45:00,101,56,23.9,0.0
Sábado,2023-09-30,03:55:00,101,56,23.9,0.0
Sábado,2023-09-30,04:05:00,101,56,23.9,0.0
Sábado,2023-09-30,04:15:00,101,56,23.9,0.0
Sábado,2023-09-30,04:25:00,101,56,23.8,0.0
Sábado,2023-09-30,04:35:00,101,56,23.8,0.0
Sábado,2023-09-30,04:45:00,101,56,23.8,0.0
Sábado,2023-09-30,04:55:00,101,56,23.8,0.0
Sábado,2023-09-30,05:05:00,101,56,23.8,0.0
Sábado,2023-09-30,05:15:00,101,56,23.7,0.0
Sábado,2023-09-30,05:25:00,100,56,23.7,0.0
Sábado,2023-09-30,05:35:00,101,56,23.7,0.0
Sábado,2023-09-30,05:45:00,101,56,23.7,0.0
Sábado,2023-09-30,05:55:00,101,56,23.7,0.0
Sábado,2023-09-30,06:05:00,101,56,23.7,0.0
Sábado,2023-09-30,06:15:00,101,56,23.7,0.0
Sábado,2023-09-30,06:25:00,101,56,23.6,0.0
Sábado,2023-09-30,06:35:00,101,56,23.6,0.0
Sábado,2023-09-30,06:45:00,101,57,23.6,0.0
Sábado,2023-09-30,06:55:00,101,56,23.6,0.0
Sábado,2023-09-30,07:05:00,101,56,23.6,0.0
Sábado,2023-09-30,07:15:00,101,56,23.6,0.0
Sábado,2023-09-30,07:25:00,101,57,23.6,0.0
Sábado,2023-09-30,07:35:00,101,57,23.6,0.0
Sábado,2023-09-30,07:45:00,101,56,23.6,0.0
Sábado,2023-09-30,07:55:00,101,57,23.6,0.0
Sábado,2023-09-30,08:05:00,101,56,23.6,0.0
Sábado,2023-09-30,08:15:00,101,57,23.6,0.0
Sábado,2023-09-30,08:25:00,100,56,23.6,0.0
Sábado,2023-09-30,08:35:00,101,57,23.6,0.0
Sábado,2023-09-30,08:45:00,101,56,23.6,0.0
Sábado,2023-09-30,08:55:00,101,57,23.6,0.0
Sábado,2023-09-30,09:05:00,100,56,23.6,0.0
Sábado,2023-09-30,09:15:00,101,56,23.6,0.0
Sábado,2023-09-30,09:25:00,101,56,23.7,0.0
Sábado,2023-09-30,09:35:00,101,56,23.7,0.0
Sábado,2023-09-30,09:45:00,101,56,23.7,0.0
Sábado,2023-09-30,09:55:00,101,56,23.7,0.0
Sábado,2023-09-30,10:05:00,101,56,23.8,0.0
Sábado,2023-09-30,10:15:00,101,56,23.9,0.0
Sábado,2023-09-30,10:25:00,101,56,23.9,0.0
Sábado,2023-09-30,10:35:00,101,56,23.9,0.0
Sábado,2023-09-30,10:45:00,101,56,24.0,0.0
Sábado,2023-09-30,10:55:00,101,56,24.0,0.0
Sábado,2023-09-30,11:05:00,101,56,24.0,0.0
Sábado,2023-09-30,11:15:00,101,56,24.1,0.0
Sábado,2023-09-30,11:25:00,101,56,24.2,0.0
Sábado,2023-09-30,11:35:00,101,56,24.3,0.0
Sábado,2023-09-30,11:45:00,101,57,24.4,0.0
Sábado,2023-09-30,11:55:00,101,57,24.4,0.0
Sábado,2023-09-30,12:05:00,100,56,24.6,0.0
Sábado,2023-09-30,12:15:00,100,56,24.6,0.0
Sábado,2023-09-30,12:25:00,101,56,24.6,0.0
Sábado,2023-09-30,12:36:00,101,57,24.5,0.0
Sábado,2023-09-30,12:46:00,101,58,24.4,0.0
Sábado,2023-09-30,12:56:00,100,58,24.4,0.0
Sábado,2023-09-30,13:06:00,101,58,24.4,0.0
Sábado,2023-09-30,13:16:00,101,57,24.5,0.0
Sábado,2023-09-30,13:26:00,101,58,24.5,0.0
Sábado,2023-09-30,13:36:00,101,57,24.5,0.0
Sábado,2023-09-30,13:46:00,101,58,24.6,0.0
Sábado,2023-09-30,13:56:00,101,58,24.6,0.0
Sábado,2023-09-30,14:06:00,101,58,24.6,0.0
Sábado,2023-09-30,14:16:00,101,58,24.7,0.0
Sábado,2023-09-30,14:26:00,101,58,24.7,0.0
Sábado,2023-09-30,14:36:00,101,58,24.8,0.0
Sábado,2023-09-30,14:46:00,101,58,24.8,0.0
Sábado,2023-09-30,14:56:00,101,58,24.8,0.0
Sábado,2023-09-30,15:06:00,101,58,24.9,0.0
Sábado,2023-09-30,15:16:00,101,58,24.9,0.0
Sábado,2023-09-30,15:26:00,101,58,25.0,0.0
Sábado,2023-09-30,15:36:00,101,58,25.0,0.0
Sábado,2023-09-30,15:46:00,101,59,25.0,0.0
Sábado,2023-09-30,15:56:00,101,59,25.1,0.0
Sábado,2023-09-30,16:06:00,101,59,25.1,0.0
Sábado,2023-09-30,16:16:00,101,59,25.2,0.0
Sábado,2023-09-30,16:26:00,102,59,25.2,0.0
Sábado,2023-09-30,16:36:00,101,59,25.3,0.0
Sábado,2023-09-30,16:46:00,101,59,25.2,0.0
Sábado,2023-09-30,16:56:00,101,59,25.3,0.0
Sábado,2023-09-30,17:06:00,101,59,25.3,0.0
Sábado,2023-09-30,17:16:00,101,60,25.3,0.0
Sábado,2023-09-30,17:26:00,101,60,25.3,0.0
Sábado,2023-09-30,17:36:00,101,60,25.4,0.0
Sábado,2023-09-30,17:46:00,101,60,25.4,0.0
Sábado,2023-09-30,17:56:00,101,60,25.4,0.0
Sábado,2023-09-30,18:06:00,101,60,25.4,0.0
Sábado,2023-09-30,18:16:00,101,60,25.4,0.0
Sábado,2023-09-30,18:26:00,101,60,25.4,0.0
Sábado,2023-09-30,18:36:00,101,60,25.4,0.0
Sábado,2023-09-30,18:46:00,101,60,25.4,0.0
Sábado,2023-09-30,18:56:00,101,60,25.4,0.0
Sábado,2023-09-30,19:06:00,101,60,25.4,0.0
Sábado,2023-09-30,19:16:00,101,60,25.4,0.0
Sábado,2023-09-30,19:26:00,101,60,25.4,0.0
Sábado,2023-09-30,19:36:00,101,60,25.4,0.0
Sábado,2023-09-30,19:46:00,101,60,25.4,0.0
Sábado,2023-09-30,19:56:00,101,60,25.4,0.0
Sábado,2023-09-30,20:06:00,101,60,25.4,0.0
Sábado,2023-09-30,20:16:00,101,59,25.4,0.0
Sábado,2023-09-30,20:26:00,101,59,25.4,0.0
Sábado,2023-09-30,20:36:00,101,59,25.3,0.0
Sábado,2023-09-30,20:46:00,101,59,25.3,0.0
Sábado,2023-09-30,20:56:00,101,59,25.3,0.0
Sábado,2023-09-30,21:06:00,101,59,25.3,0.0
Sábado,2023-09-30,21:16:00,101,59,25.3,0.0
Sábado,2023-09-30,21:26:00,101,59,25.3,0.0
Sábado,2023-09-30,21:36:00,101,59,25.3,0.0
Sábado,2023-09-30,21:46:00,101,59,25.3,0.0
Sábado,2023-09-30,21:56:00,101,59,25.3,0.0
Sábado,2023-09-30,22:06:00,100,59,25.3,0.0
Sábado,2023-09-30,22:16:00,101,59,25.2,0.0
Sábado,2023-09-30,22:26:00,101,59,25.3,0.0
Sábado,2023-09-30,22:36:00,101,59,25.3,0.0
Sábado,2023-09-30,22:46:00,101,59,25.2,0.0
Sábado,2023-09-30,22:56:00,101,59,25.2,0.0
Sábado,2023-09-30,23:06:00,101,59,25.2,0.0
Sábado,2023-09-30,23:16:00,101,59,25.2,0.0
Sábado,2023-09-30,23:26:00,101,59,25.2,0.0
Sábado,2023-09-30,23:36:00,101,59,25.2,0.0
Sábado,2023-09-30,23:46:00,101,59,25.1,0.0
Sábado,2023-09-30,23:56:00,101,59,25.1,0.0
Domingo,2023-10-01,00:06:00,101,59,25.1,0.0
Domingo,2023-10-01,00:16:00,100,59,25.1,0.0
Domingo,2023-10-01,00:26:00,101,59,25.1,0.0
Domingo,2023-10-01,00:36:00,101,59,25.1,0.0
Domingo,2023-10-01,00:46:00,100,59,25.1,0.0
Domingo,2023-10-01,00:56:00,101,59,25.1,0.0
Domingo,2023-10-01,01:06:00,100,59,25.0,0.0
Domingo,2023-10-01,01:16:00,100,59,25.0,0.0
Domingo,2023-10-01,01:26:00,100,59,25.0,0.0
Domingo,2023-10-01,01:36:00,101,59,25.0,0.0
Domingo,2023-10-01,01:46:00,101,59,25.0,0.0
Domingo,2023-10-01,01:56:00,100,59,25.0,0.0
Domingo,2023-10-01,02:06:00,100,59,25.0,0.0
Domingo,2023-10-01,02:16:00,101,59,24.9,0.0
Domingo,2023-10-01,02:26:00,100,59,24.9,0.0
Domingo,2023-10-01,02:36:00,100,59,24.9,0.0
Domingo,2023-10-01,02:46:00,100,59,24.9,0.0
Domingo,2023-10-01,02:57:00,101,59,24.9,0.0
Domingo,2023-10-01,03:07:00,100,59,24.8,0.0
Domingo,2023-10-01,03:17:00,101,59,24.8,0.0
Domingo,2023-10-01,03:27:00,100,59,24.8,0.0
Domingo,2023-10-01,03:37:00,100,59,24.8,0.0
Domingo,2023-10-01,03:47:00,100,59,24.8,0.0
Domingo,2023-10-01,03:57:00,100,59,24.8,0.0
Domingo,2023-10-01,04:07:00,100,59,24.8,0.0
Domingo,2023-10-01,04:17:00,100,59,24.8,0.0
Domingo,2023-10-01,04:27:00,100,59,24.8,0.0
Domingo,2023-10-01,04:37:00,100,59,24.8,0.0
Domingo,2023-10-01,04:47:00,100,59,24.7,0.0
Domingo,2023-10-01,04:57:00,100,59,24.7,0.0
Domingo,2023-10-01,05:07:00,99,59,24.6,0.0
Domingo,2023-10-01,05:17:00,100,60,24.6,0.0
Domingo,2023-10-01,05:27:00,100,60,24.6,0.0
Domingo,2023-10-01,05:37:00,100,60,24.6,0.0
Domingo,2023-10-01,05:47:00,100,60,24.5,0.0
Domingo,2023-10-01,05:57:00,100,60,24.5,0.0
Domingo,2023-10-01,06:07:00,100,61,24.5,0.0
Domingo,2023-10-01,06:17:00,100,61,24.5,0.0
Domingo,2023-10-01,06:27:00,100,61,24.4,0.0
Domingo,2023-10-01,06:37:00,100,62,24.4,0.0
Domingo,2023-10-01,06:47:00,100,62,24.4,0.0
Domingo,2023-10-01,06:57:00,100,62,24.4,0.0
Domingo,2023-10-01,07:07:00,100,62,24.3,0.0
Domingo,2023-10-01,07:17:00,100,62,24.4,0.0
Domingo,2023-10-01,07:27:00,100,62,24.3,0.0
Domingo,2023-10-01,07:37:00,100,62,24.3,0.0
Domingo,2023-10-01,07:47:00,100,62,24.3,0.0
Domingo,2023-10-01,07:57:00,100,62,24.3,0.0
Domingo,2023-10-01,08:07:00,100,62,24.3,0.0
Domingo,2023-10-01,08:17:00,100,62,24.3,0.0
Domingo,2023-10-01,08:27:00,100,62,24.3,0.0
Domingo,2023-10-01,08:37:00,100,62,24.3,0.0
Domingo,2023-10-01,08:47:00,100,62,24.3,0.0
Domingo,2023-10-01,08:57:00,100,62,24.3,0.0
Domingo,2023-10-01,09:07:00,100,62,24.2,0.0
Domingo,2023-10-01,09:17:00,100,62,24.2,0.0
Domingo,2023-10-01,09:27:00,100,63,24.2,0.0
Domingo,2023-10-01,09:37:00,100,63,24.2,0.0
Domingo,2023-10-01,09:47:00,100,63,24.2,0.0
Domingo,2023-10-01,09:57:00,100,63,24.2,0.0
Domingo,2023-10-01,10:07:00,100,63,24.2,0.0
Domingo,2023-10-01,10:17:00,100,63,24.2,0.0
Domingo,2023-10-01,10:27:00,100,63,24.3,0.0
Domingo,2023-10-01,10:37:00,100,63,24.2,0.0
Domingo,2023-10-01,10:47:00,100,63,24.2,0.0
Domingo,2023-10-01,10:57:00,100,63,24.2,0.0
Domingo,2023-10-01,11:07:00,100,63,24.2,0.0
Domingo,2023-10-01,11:17:00,100,63,24.2,0.0
Domingo,2023-10-01,11:27:00,100,63,24.2,0.0
Domingo,2023-10-01,11:37:00,100,63,24.2,0.0
Domingo,2023-10-01,11:47:00,100,63,24.2,0.0
Domingo,2023-10-01,11:57:00,100,63,24.3,0.0
Domingo,2023-10-01,12:07:00,100,63,24.2,0.0
Domingo,2023-10-01,12:17:00,100,63,24.2,0.0
Domingo,2023-10-01,12:27:00,100,63,24.2,0.0
Domingo,2023-10-01,12:37:00,100,63,24.2,0.0
Domingo,2023-10-01,12:47:00,100,64,24.2,0.0
Domingo,2023-10-01,12:57:00,100,64,24.2,0.0
Domingo,2023-10-01,13:07:00,100,64,24.2,0.0
Domingo,2023-10-01,13:17:00,100,64,24.2,0.0
Domingo,2023-10-01,13:27:00,100,64,24.1,0.0
Domingo,2023-10-01,13:37:00,100,64,24.1,0.0
Domingo,2023-10-01,13:47:00,100,64,24.1,0.0
Domingo,2023-10-01,13:57:00,100,64,24.2,0.0
Domingo,2023-10-01,14:07:00,100,64,24.1,0.0
Domingo,2023-10-01,14:17:00,100,64,24.1,0.0
Domingo,2023-10-01,14:38:00,110,68,23.5,0.0
Domingo,2023-10-01,14:48:00,101,65,24.0,0.0
Domingo,2023-10-01,14:58:00,101,65,24.1,0.0
Domingo,2023-10-01,15:08:00,100,65,24.2,0.0
Domingo,2023-10-01,15:18:00,100,65,24.2,0.0
Domingo,2023-10-01,15:28:00,100,65,24.2,0.0
Domingo,2023-10-01,15:38:00,100,65,24.2,0.0
Domingo,2023-10-01,15:48:00,100,65,24.2,0.0
Domingo,2023-10-01,15:58:00,100,65,24.2,0.0
Domingo,2023-10-01,16:08:00,100,65,24.3,0.0
Domingo,2023-10-01,16:18:00,99,65,24.3,0.0
Domingo,2023-10-01,16:28:00,100,65,24.2,0.0
Domingo,2023-10-01,16:38:00,100,65,24.2,0.0
Domingo,2023-10-01,16:48:00,100,65,24.2,0.0
Domingo,2023-10-01,16:58:00,100,65,24.2,0.0
Domingo,2023-10-01,17:08:00,100,65,24.2,0.0
Domingo,2023-10-01,17:18:00,100,65,24.2,0.0
Domingo,2023-10-01,17:28:00,100,65,24.2,0.0
Domingo,2023-10-01,17:38:00,100,65,24.2,0.0
Domingo,2023-10-01,17:48:00,100,65,24.2,0.0
Domingo,2023-10-01,17:58:00,100,65,24.2,0.0
Domingo,2023-10-01,18:08:00,100,65,24.1,0.0
Domingo,2023-10-01,18:18:00,100,66,24.1,0.0
Domingo,2023-10-01,18:28:00,99,66,24.1,0.0
Domingo,2023-10-01,18:38:00,100,66,24.1,0.0
Domingo,2023-10-01,18:48:00,100,66,24.1,0.0
Domingo,2023-10-01,18:58:00,100,66,24.1,0.0
Domingo,2023-10-01,19:08:00,100,66,24.1,0.0
Domingo,2023-10-01,19:18:00,100,66,24.1,0.0
Domingo,2023-10-01,19:28:00,100,66,24.1,0.0
Domingo,2023-10-01,19:38:00,100,66,24.0,0.0
Domingo,2023-10-01,19:48:00,100,66,24.0,0.0
Domingo,2023-10-01,19:58:00,100,66,24.0,0.0
Domingo,2023-10-01,20:08:00,99,66,24.0,0.0
Domingo,2023-10-01,20:18:00,100,66,24.0,0.0
Domingo,2023-10-01,20:28:00,100,66,24.0,0.0
Domingo,2023-10-01,20:38:00,100,66,24.0,0.0
Domingo,2023-10-01,20:48:00,100,66,24.0,0.0
Domingo,2023-10-01,20:58:00,100,66,24.0,0.0
Domingo,2023-10-01,21:08:00,100,66,23.9,0.0
Domingo,2023-10-01,21:18:00,100,66,23.9,0.0
Domingo,2023-10-01,21:28:00,100,66,23.9,0.0
Domingo,2023-10-01,21:38:00,100,66,23.9,0.0
Domingo,2023-10-01,21:48:00,100,65,23.9,0.0
Domingo,2023-10-01,21:58:00,99,66,23.9,0.0
Domingo,2023-10-01,22:08:00,100,66,23.9,0.0
Domingo,2023-10-01,22:18:00,100,65,23.9,0.0
Domingo,2023-10-01,22:28:00,100,66,23.8,0.0
Domingo,2023-10-01,22:38:00,100,65,23.8,0.0
Domingo,2023-10-01,22:48:00,99,65,23.8,0.0
Domingo,2023-10-01,22:58:00,100,65,23.8,0.0
Domingo,2023-10-01,23:08:00,100,65,23.7,0.0
Domingo,2023-10-01,23:18:00,100,65,23.7,0.0
Domingo,2023-10-01,23:28:00,100,65,23.7,0.0
Domingo,2023-10-01,23:38:00,100,65,23.7,0.0
Domingo,2023-10-01,23:49:00,100,65,23.7,0.0
Domingo,2023-10-01,23:59:00,100,65,23.7,0.0
Segunda,2023-10-02,00:09:00,100,65,23.6,0.0
Segunda,2023-10-02,00:19:00,99,65,23.6,0.0
Segunda,2023-10-02,00:29:00,99,65,23.6,0.0
Segunda,2023-10-02,00:39:00,100,65,23.6,0.0
Segunda,2023-10-02,00:49:00,98,65,23.6,0.0
Segunda,2023-10-02,00:59:00,100,65,23.6,0.0
Segunda,2023-10-02,01:09:00,100,65,23.6,0.0
Segunda,2023-10-02,01:19:00,100,65,23.6,0.0
Segunda,2023-10-02,01:29:00,100,65,23.6,0.0
Segunda,2023-10-02,01:39:00,100,65,23.5,0.0
Segunda,2023-10-02,01:49:00,100,65,23.5,0.0
Segunda,2023-10-02,01:59:00,100,65,23.5,0.0
Segunda,2023-10-02,02:09:00,99,65,23.5,0.0
Segunda,2023-10-02,02:19:00,100,66,23.5,0.0
Segunda,2023-10-02,02:29:00,100,66,23.5,0.0
Segunda,2023-10-02,02:39:00,100,66,23.5,0.0
Segunda,2023-10-02,02:49:00,100,66,23.4,0.0
Segunda,2023-10-02,02:59:00,100,66,23.4,0.0
Segunda,2023-10-02,03:09:00,99,66,23.4,0.0
Segunda,2023-10-02,03:19:00,100,66,23.4,0.0
Segunda,2023-10-02,03:29:00,100,66,23.4,0.0
Segunda,2023-10-02,03:39:00,99,66,23.4,0.0
Segunda,2023-10-02,03:49:00,99,66,23.4,0.0
Segunda,2023-10-02,03:59:00,99,66,23.4,0.0
Segunda,2023-10-02,04:09:00,99,65,23.3,0.0
Segunda,2023-10-02,04:19:00,99,66,23.3,0.0
Segunda,2023-10-02,04:29:00,100,66,23.3,0.0
Segunda,2023-10-02,04:39:00,99,65,23.3,0.0
Segunda,2023-10-02,04:49:00,100,65,23.3,0.0
Segunda,2023-10-02,04:59:00,99,65,23.3,0.0
Segunda,2023-10-02,05:09:00,99,66,23.3,0.0
Segunda,2023-10-02,05:19:00,99,66,23.2,0.0
Segunda,2023-10-02,05:29:00,99,65,23.3,0.0
Segunda,2023-10-02,05:39:00,99,65,23.3,0.0
Segunda,2023-10-02,05:50:00,99,65,23.2,0.0
Segunda,2023-10-02,06:00:00,99,65,23.2,0.0
Segunda,2023-10-02,06:10:00,100,65,23.2,0.0
Segunda,2023-10-02,06:20:00,99,65,23.2,0.0
Segunda,2023-10-02,06:30:00,99,65,23.2,0.0
Segunda,2023-10-02,06:40:00,99,65,23.2,0.0
Segunda,2023-10-02,06:50:00,99,65,23.2,0.0
Segunda,2023-10-02,07:00:00,99,65,23.2,0.0
Segunda,2023-10-02,07:10:00,99,65,23.2,0.0
Segunda,2023-10-02,07:20:00,99,65,23.2,0.0
Segunda,2023-10-02,07:30:00,99,65,23.2,0.0
Segunda,2023-10-02,07:40:00,99,65,23.2,0.0
Segunda,2023-10-02,07:50:00,99,65,23.2,0.0
Segunda,2023-10-02,08:00:00,99,65,23.2,0.0
Segunda,2023-10-02,08:10:00,99,65,23.2,0.0
Segunda,2023-10-02,08:20:00,99,65,23.2,0.0
Segunda,2023-10-02,08:30:00,99,65,23.2,0.0
Segunda,2023-10-02,08:40:00,99,65,23.2,0.0
Segunda,2023-10-02,08:50:00,99,65,23.3,0.0
Segunda,2023-10-02,09:00:00,99,65,23.3,0.0
Segunda,2023-10-02,09:10:00,99,65,23.3,0.0
Segunda,2023-10-02,09:20:00,99,65,23.4,0.0
Segunda,2023-10-02,09:30:00,99,65,23.4,0.0
Segunda,2023-10-02,09:40:00,99,64,23.5,0.0
Segunda,2023-10-02,09:50:00,96,64,23.6,0.0
Segunda,2023-10-02,10:00:00,96,64,23.6,0.0
Segunda,2023-10-02,10:10:00,96,65,23.9,0.0
Segunda,2023-10-02,10:20:00,98,64,24.1,0.0
Segunda,2023-10-02,10:30:00,98,65,24.0,0.0
Segunda,2023-10-02,10:40:00,98,65,24.0,0.0
Segunda,2023-10-02,10:50:00,98,66,24.1,0.0
Segunda,2023-10-02,11:00:00,98,66,24.1,0.0
Segunda,2023-10-02,11:10:00,98,66,24.1,0.0
Segunda,2023-10-02,11:20:00,97,66,24.1,0.0
Segunda,2023-10-02,11:30:00,98,67,24.2,0.0
Segunda,2023-10-02,11:40:00,98,67,24.2,0.0
Segunda,2023-10-02,11:50:00,98,67,24.2,0.0
Segunda,2023-10-02,12:00:00,98,66,24.3,0.0
Segunda,2023-10-02,12:10:00,97,66,24.4,0.0
Segunda,2023-10-02,12:20:00,98,66,24.5,0.0
Segunda,2023-10-02,12:30:00,98,66,24.4,0.0
Segunda,2023-10-02,12:40:00,98,67,24.4,0.0
Segunda,2023-10-02,12:50:00,98,71,24.4,0.0
Segunda,2023-10-02,13:00:00,99,71,24.4,0.0
Segunda,2023-10-02,13:10:00,98,72,24.4,0.0
Segunda,2023-10-02,13:20:00,99,72,24.4,0.0
Segunda,2023-10-02,13:30:00,98,73,24.4,0.0
Segunda,2023-10-02,13:40:00,98,73,24.5,0.0
Segunda,2023-10-02,13:50:00,98,73,24.5,0.0
Segunda,2023-10-02,14:00:00,98,73,24.5,0.0
Segunda,2023-10-02,14:10:00,98,73,24.5,0.0
Segunda,2023-10-02,14:20:00,99,73,24.5,0.0
Segunda,2023-10-02,14:30:00,99,72,24.6,0.0
Segunda,2023-10-02,14:40:00,99,72,24.6,0.0
Segunda,2023-10-02,14:50:00,99,71,24.6,0.0
Segunda,2023-10-02,15:00:00,99,71,24.6,0.0
Segunda,2023-10-02,15:10:00,99,71,24.6,0.0
Segunda,2023-10-02,15:20:00,99,70,24.6,0.0
Segunda,2023-10-02,15:30:00,99,70,24.6,0.0
Segunda,2023-10-02,15:40:00,99,70,24.6,0.0
Segunda,2023-10-02,15:50:00,99,70,24.7,0.0
Segunda,2023-10-02,16:00:00,99,70,24.7,0.0
Segunda,2023-10-02,16:10:00,99,70,24.7,0.0
Segunda,2023-10-02,16:20:00,99,70,24.6,0.0
Segunda,2023-10-02,16:30:00,99,70,24.7,0.0
Segunda,2023-10-02,16:40:00,99,70,24.7,0.0
Segunda,2023-10-02,16:50:00,99,69,24.7,0.0
Segunda,2023-10-02,17:00:00,99,69,24.7,0.0
Segunda,2023-10-02,17:10:00,99,69,24.7,0.0
Segunda,2023-10-02,17:20:00,101,69,24.7,0.0
Segunda,2023-10-02,17:30:00,99,69,24.8,0.0
Segunda,2023-10-02,17:40:00,99,69,24.8,0.0
Segunda,2023-10-02,17:50:00,97,69,24.8,0.0
Segunda,2023-10-02,18:00:00,99,69,24.8,0.0
Segunda,2023-10-02,18:10:00,99,69,24.8,0.0
Segunda,2023-10-02,18:20:00,98,69,24.8,0.0
Segunda,2023-10-02,18:30:00,99,69,24.8,0.0
Segunda,2023-10-02,18:40:00,99,68,24.8,0.0
Segunda,2023-10-02,18:50:00,99,68,24.8,0.0
Segunda,2023-10-02,19:00:00,100,68,24.8,0.0
Segunda,2023-10-02,19:10:00,99,67,24.8,0.0
Segunda,2023-10-02,19:20:00,99,67,24.8,0.0
Segunda,2023-10-02,19:30:00,99,67,24.7,0.0
Segunda,2023-10-02,19:40:00,99,67,24.7,0.0
Segunda,2023-10-02,19:50:00,99,67,24.7,0.0
Segunda,2023-10-02,20:00:00,99,66,24.7,0.0
Segunda,2023-10-02,20:10:00,98,66,24.7,0.0
Segunda,2023-10-02,20:20:00,99,66,24.7,0.0
Segunda,2023-10-02,20:30:00,98,66,24.7,0.0
Segunda,2023-10-02,20:40:00,98,66,24.7,0.0
Segunda,2023-10-02,20:50:00,98,66,24.7,0.0
Segunda,2023-10-02,21:00:00,98,66,24.7,0.0
Segunda,2023-10-02,21:10:00,98,66,24.7,0.0
Segunda,2023-10-02,21:20:00,99,66,24.6,0.0
Segunda,2023-10-02,21:30:00,99,65,24.6,0.0
Segunda,2023-10-02,21:40:00,98,65,24.6,0.0
Segunda,2023-10-02,21:50:00,99,65,24.6,0.0
Segunda,2023-10-02,22:00:00,99,65,24.6,0.0
Segunda,2023-10-02,22:10:00,99,65,24.6,0.0
Segunda,2023-10-02,22:20:00,99,65,24.6,0.0
Segunda,2023-10-02,22:30:00,99,65,24.6,0.0
Segunda,2023-10-02,22:40:00,99,65,24.6,0.0
Segunda,2023-10-02,22:50:00,99,64,24.6,0.0
Segunda,2023-10-02,23:00:00,99,64,24.6,0.0
Segunda,2023-10-02,23:10:00,99,64,24.5,0.0
Segunda,2023-10-02,23:20:00,99,64,24.5,0.0
Segunda,2023-10-02,23:30:00,99,64,24.5,0.0
Segunda,2023-10-02,23:40:00,98,64,24.5,0.0
Segunda,2023-10-02,23:50:00,99,64,24.5,0.0
Terça,2023-10-03,00:00:00,98,64,24.4,0.0
Terça,2023-10-03,00:10:00,99,64,24.4,0.0
Terça,2023-10-03,00:20:00,99,64,24.4,0.0
Terça,2023-10-03,00:30:00,99,63,24.4,0.0
Terça,2023-10-03,00:40:00,98,63,24.4,0.0
Terça,2023-10-03,00:50:00,98,64,24.4,0.0
Terça,2023-10-03,01:00:00,98,63,24.4,0.0
Terça,2023-10-03,01:10:00,99,63,24.4,0.0
Terça,2023-10-03,01:20:00,99,63,24.3,0.0
Terça,2023-10-03,01:31:00,98,63,24.3,0.0
Terça,2023-10-03,01:41:00,99,63,24.3,0.0
Terça,2023-10-03,01:51:00,99,63,24.3,0.0
Terça,2023-10-03,02:01:00,99,63,24.3,0.0
Terça,2023-10-03,02:11:00,99,63,24.2,0.0
Terça,2023-10-03,02:21:00,99,63,24.2,0.0
Terça,2023-10-03,02:31:00,98,63,24.2,0.0
Terça,2023-10-03,02:41:00,98,63,24.2,0.0
Terça,2023-10-03,02:51:00,98,63,24.1,0.0
Terça,2023-10-03,03:01:00,99,63,24.2,0.0
Terça,2023-10-03,03:11:00,99,63,24.1,0.0
Terça,2023-10-03,03:21:00,99,63,24.1,0.0
Terça,2023-10-03,03:31:00,98,63,24.1,0.0
Terça,2023-10-03,03:41:00,98,63,24.1,0.0
Terça,2023-10-03,03:51:00,98,63,24.1,0.0
Terça,2023-10-03,04:01:00,98,63,24.0,0.0
Terça,2023-10-03,04:11:00,98,63,24.0,0.0
Terça,2023-10-03,04:21:00,98,63,24.0,0.0
Terça,2023-10-03,04:31:00,98,63,24.0,0.0
Terça,2023-10-03,04:41:00,98,63,24.0,0.0
Terça,2023-10-03,04:51:00,98,63,24.0,0.0
Terça,2023-10-03,05:01:00,98,63,24.0,0.0
Terça,2023-10-03,05:11:00,98,63,24.0,0.0
Terça,2023-10-03,05:21:00,98,63,24.0,0.0
Terça,2023-10-03,05:31:00,98,63,23.9,0.0
Terça,2023-10-03,05:41:00,98,63,23.9,0.0
Terça,2023-10-03,05:51:00,98,63,23.9,0.0
Terça,2023-10-03,06:01:00,98,63,23.9,0.0
Terça,2023-10-03,06:11:00,98,63,23.9,0.0
Terça,2023-10-03,06:21:00,98,63,23.9,0.0
Terça,2023-10-03,06:31:00,98,63,23.9,0.0
Terça,2023-10-03,06:41:00,98,63,23.9,0.0
Terça,2023-10-03,06:51:00,98,63,23.8,0.0
Terça,2023-10-03,07:01:00,98,63,23.8,0.0
